1,"Abacavir + Lamivudine
Mylan","Abacavirum +
Lamivudinum",tabletki powlekane,"600 mg +
300 mg","30 tabl. w blistrze
30 tabl. w butelce
90 tabl.
60 tabl.","Rpz
Rpz
Rpz
Rpz","5909991292911
5909991292928
5909991292942
5909991292935",Mylan Laboratoires SAS,23429,"Lupin (Europe) Ltd.
Mylan S.A.S.
Hormosan Pharma GmbH","GB
FR
DE"
7384,Procto-Hemolan,"Tribenosidum +
Lidocainum",czopki,"400 mg + 40
mg",10 szt.,OTC,5909991188832,"Aflofarm Farmacja Polska
Sp. z o.o.",22098,"Aflofarm Farmacja Polska
Sp. z o.o.",PL
7385,Procto-Hemolan,"Tribenosidum + Lidocaini
hydrochloridum",krem doodbytniczy,"(50 mg + 20
mg)/g","1 tuba 20 g
1 tuba 30 g","OTC
OTC","5909991167110
5909991167127","Aflofarm Farmacja Polska
Sp. z o.o.",11671,"Aflofarm Farmacja Polska
Sp. z o.o.",PL
7386,Procto-Hemolan control,Diosminum,tabletki,1000 mg,"10 tabl.
20 tabl.
30 tabl.","OTC
OTC
OTC","5909990786282
5909990786299
5909990786305","Aflofarm Farmacja Polska
Sp. z o.o.",16966,"Aflofarm Farmacja Polska
Sp. z o.o.",PL
7387,Procto-Hemolan protect,"Suppositoria
antihaemorrhoidales",czopki,-,"10 szt. (1 x 10)
10 szt. (2 x 5)","OTC
OTC","5909990654871
5909990654888","Aflofarm Farmacja Polska
Sp. z o.o.",14772,"Aflofarm Farmacja Polska
Sp. z o.o.",PL
7388,Proctomina,"Suppositoria
antihaemorrhoidales","czopki
doodbytnicze","200 mg +
100 mg +
150 mg","6 szt.
10 szt.
12 szt.","OTC
OTC
OTC","5909991286309
5909991286316
5909991286323",Farmina Sp. z o.o.,23340,Farmina Sp. z o.o.,PL
7389,Profenid,Ketoprofenum,czopki,100 mg,10 szt.,Rp,5909990098514,Sanofi-Aventis France,985,"Haupt Pharma Livron
Unither Liquid Manufacturing","FR
FR"
7390,Profenid,Ketoprofenum,"tabletki o
przedłużonym
uwalnianiu",200 mg,14 tabl.,Rp,5909990790418,Sanofi-Aventis France,7904,Famar Lyon,FR
7391,Profenid,Ketoprofenum,tabletki powlekane,100 mg,30 tabl.,Rp,5909990760718,Sanofi-Aventis France,7607,"Famar Lyon
Sanofi Winthrop Industrie","FR
FR"
7392,Proficar,Acidum acetylsalicylicum,tabletki dojelitowe,75 mg,"30 tabl. (1 x 30)
30 tabl. (3 x 10)
30 tabl. w pojemniku
60 tabl. (1 x 60)
60 tabl. (2 x 30)
60 tabl. (6 x 10)
60 tabl. w pojemniku","OTC
OTC
OTC
OTC
OTC
OTC
OTC","5909990828814
5909990828821
5909990828869
5909990828838
5909990828845
5909990828852
5909990828876",Adamed Sp. z o.o.,8288,"Polfarmex S.A.
Adamed Sp. z o.o.","PL
PL"
7393,Progastim,Omeprazolum,kapsułki dojelitowe,20 mg,"14 kaps. w blistrach
28 kaps. w blistrach
14 kaps. w butelce
28 kaps. w butelce","Rp
Rp
Rp
Rp","5909991140472
5909991140489
5909990635443
5909990635450",Recordati Ireland Limited,14349,"Teva Pharma, S.L.U.",ES
7394,Progesterone Effik,Progesteronum,kapsułki miękkie,100 mg,"30 kaps.
60 kaps.","Rp
Rp","5909991222383
5909991222390",Laboratoire EFFIK,22455,"Laboratorios Leon Farma
S.A.
Laboratoire EFFIK","ES
FR"
7395,Progesterone Effik,Progesteronum,kapsułki miękkie,200 mg,"15 kaps.
45 kaps.","Rp
Rp","5909991222406
5909991222413",Laboratoire EFFIK,22456,"Laboratorios Leon Farma
S.A.
Laboratoire EFFIK","ES
FR"
7396,"Progesterone Goodlife
Fertility",Progesteronum,kapsułki miękkie,100 mg,"30 kaps.
90 kaps.","Rp
Rp","5909991287283
5909991287290",Goodlife Fertility B.V.,23342,Cyndea Pharma S.L.,ES
7397,"Progesterone Goodlife
Fertility",Progesteronum,kapsułki miękkie,200 mg,"15 kaps.
30 kaps.
45 kaps.
90 kaps.","Rp
Rp
Rp
Rp","5909991287269
5909991287245
5909991287276
5909991287252",Goodlife Fertility B.V.,23343,Cyndea Pharma S.L.,ES
7398,Prograf,Tacrolimusum,kapsułki,"0,5 mg","30 kaps.
60 kaps.","Rp
Rp","5909991148713
5909991148720","Astellas Pharma Sp. z
o.o.",11487,"Astellas Ireland Co., Ltd.",IE
7399,Prograf,Tacrolimusum,kapsułki twarde,1 mg,"30 kaps.
60 kaps.","Rp
Rp","5909990447213
5909990447220","Astellas Pharma Sp. z
o.o.",4472,"Astellas Ireland Co., Ltd.",IE
7400,Prograf,Tacrolimusum,kapsułki twarde,5 mg,"30 kaps.
60 kaps.","Rp
Rp","5909990447312
5909990447329","Astellas Pharma Sp. z
o.o.",4473,"Astellas Ireland Co., Ltd.",IE
7401,Prograf,Tacrolimusum,"koncentrat do
sporządzania
roztworu do infuzji",5 mg/ml,10 amp. 1 ml,Lz,5909990447114,"Astellas Pharma Sp. z
o.o.",4471,"Astellas Ireland Co., Ltd.",IE
7402,Progynova-21,Estradioli valeras,tabletki powlekane,2 mg,"21 tabl.
63 tabl.","Rp
Rp","5909990304110
5909990304127",Bayer Pharma AG,3041,Delpharm Lille SAS,FR
7403,ProHance,Gadoteridolum,"roztwór do
wstrzykiwań","279,3 mg/ml","1 fiol. 5 ml
1 fiol. 10 ml
1 fiol. 15 ml
1 fiol. 20 ml
1 fiol. 50 ml
1 amp.-strzyk. 10 ml
1 amp.-strzyk. 15 ml
1 amp.-strzyk. 17 ml
5 amp.-strzyk. 15 ml
5 amp.-strzyk. 17 ml
5 fiol. 10 ml
5 fiol. 15 ml
5 fiol. 20 ml
5 fiol. 5 ml
5 amp.-strzyk. 10 ml
10 fiol. 50 ml","Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp","5909990832019
5909990832026
5909990832033
5909990832040
5909990832057
5909990832125
5909990832132
5909990832149
5909990832170
5909990832187
5909990832071
5909990832088
5909990832095
5909990832064
5909990832163
5909990832101","Bracco Imaging
Deutschland GmbH",8320,Bracco Imaging S.p.A.,IT
7404,Prokit,Itopridi hydrochloridum,tabletki powlekane,50 mg,"20 tabl.
40 tabl.
100 tabl.","Rp
Rp
Rp","5909991189730
5909991097240
5909991097257",PRO.MED.CS. Praha a.s.,21664,PRO.MED.CS. Praha a.s.,CZ
7405,"Proktosanol, maść
przeciw hemoroidom","Homeopatyczny produkt
leczniczy",maść,-,"1 tuba 40 g
1 sasz. 3 g","OTC
OTC","5909990635078
5909990635061","Maria Lisowska
Laboratorium
Farmaceutyczno-
Kosmetyczne PAMPA",IL-5635/LNH,"Maria Lisowska Laboratorium
Farmaceutyczno-
Kosmetyczne PAMPA",PL
7406,Proktosedon,"Hydrocortisonum +
Cinchocaini
hydrochloridum +
Esculinum + Neomycini
sulfas",czopki,"5 mg + 5 mg
+ 10 mg +
10 mg",12 szt.,OTC,5909990353217,"Polmex Pharma Biniecki
& Malinowski Sp.j.",3532,Fulton Medicinali S.p.A.,IT
7407,Proktosedon,"Hydrocortisonum +
Cinchocaini
hydrochloridum +
Esculinum + Neomycini
sulfas",maść,"(5 mg + 5
mg + 10 mg
+ 10 mg)/g","1 tuba 15 g
1 tuba 30 g","OTC
OTC","5909990353316
5909990353323","Polmex Pharma Biniecki
& Malinowski Sp.j.",3533,Beltapharm S.p.A.,IT
7408,Prolastin,"alfa-1-Proteinasi inhibitor
humanus","proszek i
rozpuszczalnik do
sporządzania
roztworu do infuzji",1000 mg,1 fiol. proszku + 1 fiol. rozp.,Rp,5909990048090,"Grifols Deutschland
GmbH",12858,Instituto Grifols S.A.,ES
7409,Prolutex,Progesteronum,"roztwór do
wstrzykiwań",25 mg/ml,"1 fiol. 1,119 ml
7 fiol. 1,119 ml
14 fiol. 1,119 ml","Rp
Rp
Rp","5909991081645
5909991081652
5909991081669","IBSA Farmaceutici Italia
S.r.l.",21412,"IBSA Farmaceutici Italia
S.r.l.
Pharmasure Limited","IT
GB"
7410,Promanum pure,"Ethanolum + Alcohol
isopropylicus","płyn do stosowania
na skórę","(78,1 g + 10
g)/100 g","1 butelka 100 ml
1 butelka 500 ml
1 butelka 1000 ml
1 kanister 5 l","OTC
OTC
OTC
OTC","5909991302313
5909991302320
5909991302337
5909991302344",B. Braun Melsungen AG,13023,B. Braun Melsungen AG,DE
7411,Promazin Jelfa,"Promazini
hydrochloridum",tabletki drażowane,25 mg,60 tabl.,Rp,5909990108015,"PharmaSwiss Ceska
Republika s.r.o.",1080,"Przedsiębiorstwo
Farmaceutyczne Jelfa S.A.",PL
7412,Promazin Jelfa,"Promazini
hydrochloridum",tabletki drażowane,50 mg,60 tabl.,Rp,5909990108114,"PharmaSwiss Ceska
Republika s.r.o.",1081,"Przedsiębiorstwo
Farmaceutyczne Jelfa S.A.",PL
7413,Promazin Jelfa,"Promazini
hydrochloridum",tabletki drażowane,100 mg,60 tabl.,Rp,5909990106011,"PharmaSwiss Ceska
Republika s.r.o.",1060,"Przedsiębiorstwo
Farmaceutyczne Jelfa S.A.",PL
7414,Promixin,"Colistimethatum
natricum","proszek do
sporządzania
roztworu do
nebulizacji","1 000 000
j.m.",30 fiol.,Rp,5909990816583,Profile Pharma Limited,17525,Xellia Pharmaceuticals ApS,DK
7415,Promonta 4 mg,Montelukastum,"tabletki do
rozgryzania i żucia",4 mg,"28 tabl.
56 tabl.","Rp
Rp","5909990671052
5909990671069","PharmaSwiss Ceska
Republika s.r.o.",14973,Takeda Pharma Sp. z o.o.,PL
7416,Promonta 5 mg,Montelukastum,"tabletki do
rozgryzania i żucia",5 mg,"28 tabl.
56 tabl.","Rp
Rp","5909990671076
5909990671083","PharmaSwiss Ceska
Republika s.r.o.",14974,Takeda Pharma Sp. z o.o.,PL
7417,Promonta 10 mg,Montelukastum,tabletki powlekane,10 mg,"28 tabl.
56 tabl.","Rp
Rp","5909990671090
5909990671106","PharmaSwiss Ceska
Republika s.r.o.",14975,Takeda Pharma Sp. z o.o.,PL
7418,Pronasal,Mometasoni furoas,"aerozol do nosa,
zawiesina","50
mcg/dawkę","1 butelka 60 dawek
1 butelka 140 dawek
2 butelki 140 dawek
3 butelki 140 dawek","Rp
Rp
Rp
Rp","5909991099671
5909991099688
5909991099695
5909991099701","Teva Pharmaceuticals
Polska Sp. z o.o.",21669,"Teva Czech Industries s.r.o.
Teva Pharma B.V.
Teva Sante
Merckle GmbH","CZ
NL
FR
DE"
7419,Pronoran,Piribedilum,"tabletki powlekane
o przedłużonym
uwalnianiu",50 mg,"30 tabl. w blistrze (1 x 30)
30 tabl. w blistrach (2 x 15)","Rp
Rp","5909990846313
5909990846320",Les Laboratoires Servier,8463,"Les Laboratoires Servier
Industrie",FR
7420,Propecia,Finasteridum,tabletki powlekane,1 mg,28 tabl.,Rp,5909990460212,MSD Polska Sp. z o.o.,4602,Merck Sharp & Dohme Ltd.,GB
7421,Propofol 1% Fresenius,Propofolum,"emulsja do
wstrzykiwań lub
infuzji",10 mg/ml,"1 butelka 50 ml
1 butelka 100 ml
5 amp. 20 ml","Lz
Lz
Lz","5909990466320
5909990466337
5909990466313","Fresenius Kabi
Deutschland GmbH",4663,"Fresenius Kabi Austria
GmbH",AT
7422,Propofol Hospira,Propofolum,"emulsja do
wstrzykiwań",10 mg/ml,"1 fiol. 20 ml
1 fiol. 50 ml
1 fiol. 100 ml
5 fiol. 20 ml
5 fiol. 50 ml
5 fiol. 100 ml
10 fiol. 20 ml
10 fiol. 50 ml
10 fiol. 100 ml
20 fiol. 20 ml
20 fiol. 50 ml
20 fiol. 100 ml","Lz
Lz
Lz
Lz
Lz
Lz
Lz
Lz
Lz
Lz
Lz
Lz","5909991222550
5909991222574
5909991222567
5909991222581
5909991222598
5909991222604
5909991222628
5909991222611
5909991222635
5909991222659
5909991222666
5909991222642",Hospira UK Limited,22454,Hospira UK Limited,GB
7423,Propofol-Lipuro,Propofolum,"emulsja do
wstrzykiwań lub
infuzji",5 mg/ml,5 amp. 20 ml,Lz,5909990746538,B. Braun Melsungen AG,16149,B. Braun Melsungen AG,DE
7424,Propofol-Lipuro,Propofolum,"emulsja do
wstrzykiwań lub
infuzji",10 mg/ml,"5 amp. 20 ml
10 fiol. 50 ml
10 fiol. 100 ml
10 fiol. 20 ml","Rp
Rp
Rp
Rp","5909990678990
5909990679003
5909990679010
5909991060275",B. Braun Melsungen AG,15085,B. Braun Melsungen AG,DE
7425,"Propofol-Lipuro 2% (20
mg/ml) emulsja do
wstrzykiwań lub infuzji",Propofolum,"emulsja do
wstrzykiwań lub
infuzji",20 mg/ml,10 fiol. 50 ml,Rp,5909990054268,B. Braun Melsungen AG,12962,B. Braun Melsungen AG,DE
7426,"Propofol 1% MCT/LCT
Fresenius",Propofolum,"emulsja do
wstrzykiwań lub
infuzji",10 mg/ml,"1 fiol. 50 ml
1 fiol. 100 ml
5 amp. 20 ml
10 amp. 20 ml
5 fiol. 20 ml
10 fiol. 50 ml
10 fiol. 100 ml","Lz
Lz
Lz
Lz
Lz
Lz
Lz","5909990421008
5909990421053
5909990420988
5909991309183
5909990420995
5909990421046
5909990421060","Fresenius Kabi
Deutschland GmbH",11898,"Fresenius Kabi AB
Fresenius Kabi Austria
GmbH","SE
AT"
7427,"Propofol 1% MCT/LCT
Fresenius",Propofolum,"emulsja do
wstrzykiwań lub
infuzji",10 mg/ml,"1 amp.-strzyk. 50 ml
5 amp.-strzyk. 10 ml
5 amp.-strzyk. 20 ml
6 amp.-strzyk. 10 ml
6 amp.-strzyk. 20 ml","Lz
Lz
Lz
Lz
Lz","5909991078195
5909991139162
5909991139179
5909991210113
5909991261818","Fresenius Kabi
Deutschland GmbH",21359,"Fresenius Kabi Austria
GmbH",AT
7428,"Propofol 2% MCT/LCT
Fresenius",Propofolum,"emulsja do
wstrzykiwań lub
infuzji",20 mg/ml,"1 fiol. 50 ml
10 fiol. 50 ml","Lz
Lz","5909990421077
5909990421084","Fresenius Kabi
Deutschland GmbH",11917,"Fresenius Kabi AB
Fresenius Kabi Austria
GmbH","SE
AT"
7429,"Propofol 2% MCT/LCT
Fresenius",Propofolum,"emulsja do
wstrzykiwań lub
infuzji",20 mg/ml,1 amp.-strzyk. 50 ml,Lz,5909991078201,"Fresenius Kabi
Deutschland GmbH",21360,"Fresenius Kabi Austria
GmbH",AT
7430,Propofol Norameda,Propofolum,"emulsja do
wstrzykiwań lub
infuzji",10 mg/ml,"1 fiol. 50 ml
1 fiol. 100 ml
5 fiol. 20 ml","Lz
Lz
Lz","5909990942152
5909990942169
5909990942145",UAB Norameda,19686,"UAB Norameda
Peckforton Pharmaceuticals
Ltd.
Orifarm Generics A/S
SIDEFARMA – Sociedade
Industrial de Expansao
Farmaceutica, S.A.
Hand Prod Sp. z o.o.
AELSLIFE SAS
Svizera Europe B.V.","LT
GB
DK
PT
PL
FR
NL"
7431,Propofol Norameda,Propofolum,"emulsja do
wstrzykiwań lub
infuzji",20 mg/ml,1 fiol. 50 ml,Lz,5909990942206,UAB Norameda,19687,"Peckforton Pharmaceuticals
Ltd.
Orifarm Generics A/S
UAB Norameda
SIDEFARMA – Sociedade
Industrial de Expansao
Farmaceutica, S.A.
Hand Prod Sp. z o.o.
AELSLIFE SAS
Svizera Europe B.V.","GB
DK
LT
PT
PL
FR
NL"
7432,Propofol Sandoz,Propofolum,"emulsja do
wstrzykiwań/ do
infuzji",10 mg/ml,"1 fiol. 50 ml
1 fiol. 100 ml
5 amp. 20 ml
5 fiol. 20 ml
5 fiol. 50 ml","Rp
Rp
Rp
Rp
Rp","5909991189778
5909991189785
5909991189747
5909991189754
5909991189761",Sandoz GmbH,22039,"LEK Pharmaceuticals d.d.
Corden Pharma S.P.A.
Salutas Pharma GmbH","SI
IT
DE"
7433,Propolisan,Propolis extractum,puder leczniczy,3 g,1 op. 30 g,OTC,5909990043712,"Przedsiębiorstwo
Pszczelarsko -
Farmaceutyczne APIPOL-
FARMA Sp. z o.o.",437,"Przedsiębiorstwo
Pszczelarsko -
Farmaceutyczne APIPOL-
FARMA Sp. z o.o.",PL
7434,Propolisol,Propolis extractum,"płyn do
natryskiwania na
skórę",25 mg/ml,1 butelka 20 ml,OTC,5909990448210,"Przedsiębiorstwo
Pszczelarsko -
Farmaceutyczne APIPOL-
FARMA Sp. z o.o.",4482,"Przedsiębiorstwo
Pszczelarsko -
Farmaceutyczne APIPOL-
FARMA Sp. z o.o.",PL
7435,Propranolol Accord,"Propranololi
hydrochloridum",tabletki powlekane,10 mg,"25 tabl.
28 tabl.
30 tabl.
50 tabl.
56 tabl.
60 tabl.
100 tabl.
250 tabl.","Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp","5909991033477
5909991033484
5909991033491
5909991033507
5909991033521
5909991033538
5909991033545
5909991033552",Astron Healthcare Limited,20799,Astron Healthcare Limited,GB
7436,Propranolol Accord,"Propranololi
hydrochloridum",tabletki powlekane,40 mg,"25 tabl.
28 tabl.
30 tabl.
50 tabl.
56 tabl.
60 tabl.
100 tabl.
250 tabl.","Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp","5909991033569
5909991033576
5909991033583
5909991033590
5909991033606
5909991033620
5909991033637
5909991033644","Accord Healthcare
Limited",20800,Astron Healthcare Limited,GB
7437,Propranolol WZF,"Propranololi
hydrochloridum","roztwór do
wstrzykiwań",1 mg/ml,10 amp. 1 ml,Rp,5909990093021,"Warszawskie Zakłady
Farmaceutyczne POLFA
S.A.",930,"Warszawskie Zakłady
Farmaceutyczne POLFA
S.A.",PL
7438,Propranolol WZF,"Propranololi
hydrochloridum",tabletki,10 mg,50 tabl.,Rp,5909990112111,"Warszawskie Zakłady
Farmaceutyczne POLFA
S.A.",1121,"Warszawskie Zakłady
Farmaceutyczne POLFA
S.A.
Zakłady Farmaceutyczne
POLPHARMA S.A. Oddział
Produkcyjny w Nowej Dębie","PL
PL"
7439,Propranolol WZF,"Propranololi
hydrochloridum",tabletki,40 mg,50 tabl.,Rp,5909990112210,"Warszawskie Zakłady
Farmaceutyczne POLFA
S.A.",1122,"Warszawskie Zakłady
Farmaceutyczne POLFA
S.A.
Zakłady Farmaceutyczne
POLPHARMA S.A. Oddział
Produkcyjny w Nowej Dębie","PL
PL"
7440,Propycil 50 mg,Propylthiouracilum,tabletki,50 mg,"20 tabl.
100 tabl.","Rp
Rp","5909990956906
5909990956951","Admeda Arzneimittel
GmbH",19865,Haupt Pharma Berlin GmbH,DE
7441,Proscar,Finasteridum,tabletki powlekane,5 mg,"28 tabl.
100 tabl.","Rp
Rp","5909990362110
5909990864058",MSD Polska Sp. z o.o.,3621,Merck Sharp & Dohme Ltd.,GB
7442,Prospan,"Hederae helicis folii
extractum siccum","krople doustne,
roztwór",20 mg/ml,1 butelka 20 ml,OTC,5909990815012,"Engelhard Arzneimittel
GmbH & Co. KG",8150,"Engelhard Arzneimittel
GmbH & Co. KG",DE
7443,Prospan,"Hederae helicis folii
extractum siccum",syrop,35 mg/5 ml,"1 butelka 100 ml
1 butelka 200 ml","OTC
OTC","5909990815111
5909991005702","Engelhard Arzneimittel
GmbH & Co. KG",8151,"Engelhard Arzneimittel
GmbH & Co. KG",DE
7444,Prostalizyna,"Urticae radicis extractum
fluidum",pasta doustna,831 mg/g,1 op. 100 g,OTC,5909990751716,"Herbapol Warszawa Sp. z
o.o.",7517,"Herbapol Warszawa Sp. z
o.o.",PL
7445,Prostalong Max,"Sabalis serrulatae
fructus extractum
spissum",kapsułka miękka,320 mg,"30 kaps.
90 kaps.","OTC
OTC","5909990891115
5909990891122","Teva Pharmaceuticals
Polska Sp. z o.o.",8911,"Bioforce AG
Teva Operations Poland Sp.
z o.o.","CH
PL"
7446,Prostamnic,"Tamsulosini
hydrochloridum","kapsułki o
zmodyfikowanym
uwalnianiu, twarde","0,4 mg","30 kaps.
60 kaps.","Rp
Rp","5909990573257
5909990573264","+pharma arzneimittel
GmbH",12165,"Synthon Hispania S.L.
Synthon B.V.
Quinta-Analytica s.r.o.","ES
NL
CZ"
7447,Prostamol Uno,"Sabalis serrulatae
fructus extractum",kapsułka miękka,320 mg,"30 kaps.
60 kaps.
60 kaps.
90 kaps.","OTC
OTC
OTC
OTC","5909990693924
5909990693917
5909990693931
5909991205515",Berlin-Chemie AG,6939,Berlin-Chemie AG,DE
7448,Prostapol,Produkt ziołowy,płyn doustny,-,1 butelka 100 ml,OTC,5909990047529,"Krakowskie Zakłady
Zielarskie ""Herbapol"" w
Krakowie S.A.",475,"Krakowskie Zakłady
Zielarskie ""Herbapol"" w
Krakowie S.A.",PL
7449,Prostavasin 60,Alprostadilum,"proszek do
sporządzania
roztworu do infuzji",60 mcg,10 amp. proszku,Rp,5909990431212,UCB Pharma GmbH,4312,"Aesica Pharmaceuticals
GmbH",DE
7450,Prostin VR,Alprostadilum,"roztwór do
wstrzykiwań",500 mcg/ml,"5 amp. 1 ml
5 amp. 0,2 ml
5 amp. 0,5 ml","Lz
Lz
Lz","5909990155132
5909990155118
5909990155125",Pfizer Europe MA EEIG,1551,"Pfizer Manufacturing
Belgium NV",BE
7451,Protevasc SR,"Trimetazidini
dihydrochloridum","tabletki o
przedłużonym
uwalnianiu",35 mg,"60 tabl.
120 tabl.","Rp
Rp","5909990919680
5909991097592","Gedeon Richter Polska
Sp. z o.o.",18820,"Gedeon Richter Plc.
Gedeon Richter Polska Sp. z
o.o.
Gedeon Richter Romania
S.A.","HU
PL
RO"
7452,Prothromplex Total NF,"Prothrombinum multiplex
humanum","proszek i
rozpuszczalnik do
sporządzania
roztworu do
wstrzykiwań",600 j.m.,"1 fiol. proszku + 1 fiolka
rozp. + 1 igła dwustronna +
1 igła z odpowietrznikiem +
1 igła z filtrem
1 fiolka z proszkiem + 1
fiolka z wodą do
wstrzykiwań + 1 igła
dwustronna + 1 igła z
filtrem + 1 igła jednorazowa
+ 1 igła z odpowietrznikiem
+ 1 zestaw podwójny (igła
motylkowa  i igła
jednorazowa)
1 fiolka z proszkiem + 1
fiolka z wodą do
wstrzykiwań + 1 igła
dwustronna + 1 igła z
filtrem + 1 igła z
odpowietrznikiem + 1 igła
motylkowa + 1 igła
jednorazowa
1 fiolka z proszkiem + 1
fiolka z wodą do
wstrzykiwań + 1 zestaw
potrójny (igła  z
odpowietrznikiem, igła
motylkowa i igła
jednorazowa) + 1 igła z
filtrem + 1 igła dwustronna
1 fiolka z proszkiem + 1
fiolka z wodą do
wstrzykiwań + 1 strzykawka
jednorazowa  + 1 zestaw
potrójny (igła z
odpowietrznikiem, igła
motylkowa i igła
jednorazowa) + 1 igła  z
filtrem + 1 igła dwustronna","Rp
Rp
Rp
Rp
Rp","5909991196448
5909991237356
5909991237349
5909991237332
5909991237318",Baxalta Poland Sp. z o.o.,22169,Baxter AG,AT
7453,Proursan,"Acidum
ursodeoxycholicum",kapsułki twarde,250 mg,"10 kaps.
40 kaps.
50 kaps.
90 kaps.
100 kaps.
20 kaps.
30 kaps.
60 kaps.
80 kaps.","Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp","5909990732593
5909991203917
5909991045715
5909991203924
5909990760480
5909991293826
5909991293833
5909991293840
5909991293857",PRO.MED.CS. Praha a.s.,10457,PRO.MED.CS. Praha a.s.,CZ
7454,Provera,"Medroxyprogesteroni
acetas",tabletki,5 mg,30 tabl.,Rp,5909990236411,Pfizer Europe MA EEIG,2364,"Pfizer Manufacturing
Belgium NV
Pfizer Italia S.r.l.","BE
IT"
7455,Provera,"Medroxyprogesteroni
acetas",tabletki,10 mg,30 tabl.,Rp,5909990155514,Pfizer Europe MA EEIG,1555,Pfizer Italia S.r.l.,IT
7456,Proviron-25,Mesterolonum,tabletki,25 mg,"20 tabl.
30 tabl.","Rp
Rp","5909990634675
5909990634682",Bayer Pharma AG,2226,"Bayer Weimar GmbH und
Co. KG",DE
7457,Provive,Propofolum,"emulsja do
wstrzykiwań lub
infuzji",10 mg/ml,"1 fiol. 10 ml
1 fiol. 20 ml
1 fiol. 50 ml
1 fiol. 100 ml
5 fiol. 20 ml
10 fiol. 20 ml","Lz
Lz
Lz
Lz
Lz
Lz","5909990727438
5909990727445
5909990727452
5909990727469
8902344341226
8902344341264","Claris Lifesciences (UK)
Ltd.",15862,"Pharmasolutions BV
Peckforton Pharmaceuticals
Ltd.
Proxy Laboratories B.V.
Hand Prod Sp. z o.o.","NL
GB
NL
PL"
7458,Provive,Propofolum,"emulsja do
wstrzykiwań lub
infuzji",20 mg/ml,1 fiol. 50 ml,Lz,5909990727476,"Claris Lifesciences (UK)
Ltd.",15863,"Pharmasolutions BV
Peckforton Pharmaceuticals
Ltd.
Proxy Laboratories B.V.
Hand Prod Sp. z o.o.","NL
GB
NL
PL"
7459,Proxacin 1%,Ciprofloxacinum,"koncentrat do
sporządzania
roztworu do infuzji",10 mg/ml,"5 fiol. 20 ml
10 amp. 10 ml
10 fiol. 20 ml","Rp
Rp
Rp","5909990805617
5909990805518
5909990805624",Alvogen IPCo S.a.r.l.,8055,"Warszawskie Zakłady
Farmaceutyczne POLFA
S.A.
Zakłady Farmaceutyczne
POLPHARMA S.A.","PL
PL"
7460,Proxacin 250,Ciprofloxacinum,tabletki powlekane,250 mg,10 tabl.,Rp,5909991033514,Alvogen IPCo S.a.r.l.,10335,"Warszawskie Zakłady
Farmaceutyczne POLFA
S.A.
Zakłady Farmaceutyczne
POLPHARMA S.A. Oddział
Produkcyjny w Nowej Dębie
S.C. Labormed-Pharma S.A.","PL
PL
RO"
7461,Proxacin 500,Ciprofloxacinum,tabletki powlekane,500 mg,10 tabl.,Rp,5909991033613,Alvogen IPCo S.a.r.l.,10336,"Warszawskie Zakłady
Farmaceutyczne POLFA
S.A.
Zakłady Farmaceutyczne
POLPHARMA S.A. Oddział
Produkcyjny w Nowej Dębie
S.C. Labormed-Pharma S.A.","PL
PL
RO"
7462,"Pseudovac Szczepionka
poliwalentna przeciwko
pałeczce ropy błękitnej
Pseudomonas aeruginosa","Szczepionka
poliwalentna przeciw
pałeczce ropy błękitnej
Pseudomonas
aeruginosa","roztwór do
wstrzykiwań",-,5 amp. 1 ml,Rp,5909990038824,"Instytut Biotechnologii
Surowic i Szczepionek
BIOMED S.A.",388,"Instytut Biotechnologii
Surowic i Szczepionek
BIOMED S.A.",PL
